titre,date,extrait
Adoption en Conseil de gouvernement du projet de loi de finances rectificative,2020-07-07,"Le Conseil de gouvernement, réuni sous la présidence du Chef du gouvernement, Saâd-Eddine El Othmani, a adopté ce mardi le projet de loi de finances rectificative (PLFR) N°35.20 au titre de l’année 2020."
Infinix améliore considérablement la qualité de ses produits,2020-07-07,"Depuis début Juin, Infinix a multiplié les lancements de ses nouveaux produits dans tous les segments de prix. Les clients auront une multitude de choix qui répondront certainement à leurs exigences. Du S5 Pro, le premier smartphone au monde doté d’une caméra frontale de 40Mp, au Hot 9 Play équipé d’une énorme batterie de 6000mAh en passant par le Note 7, le premier smartphone d’Infinix avec un processeur G70 dédié aux gamers. "
Le projet de loi de finances rectificative vu par un chercheur,2020-07-07,"Le projet de loi de finances rectificative témoigne de « la politique volontariste de l’Etat » de surmonter les effets de la pandémie du Covid-19 à travers un soutien ciblé des activités économiques et des ménages affectés, a indiqué, mardi, Abderrazak El Hiri, Enseignant-chercheur à la FSJES Fès."
Marché des hydrocarbures: le démenti du Conseil de la Concurrence,2020-07-07,Le Conseil de la Concurrence a dégagé catégoriquement toute responsabilité concernant les informations relatées par certaines sources de presse concernant des éléments du dossier relatif aux éventuelles pratiques anticoncurrentielles sur le marché national des hydrocarbures.
Devises vs Dirham: les cours de change de ce mardi 7 juillet,2020-07-07,Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du mardi 07 juillet 2020:
Devises vs Dirham: les cours de change de ce lundi 6 juillet,2020-07-06,Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du lundi 06 juillet 2020:
Immobilier : les tendances post-confinement expliquées par Ismail Belkhayat (Sarouty),2020-07-06,"1 Million de fans pour la page Facebook de Sarouty.ma, cela démontre l’intérêt croissant des marocains pour la recherche de biens immobiliers en ligne."
Atlas Hospitality Morocco: des séjours à prix doux pour des vacances made In Morocco,2020-07-06,"Pour passer des vacances en toute tranquillité sans avoir à se soucier de la conjoncture actuelle, cet été, Atlas Hospitality Morocco met en place près de 82 formules d’évasion tout aussi riches que variées aux quatre coins du royaume et ce dans plus de 27 adresses du Groupe."
Smartwatch de Huawei se hisse à la 2ème place au T1 2020,2020-07-03,"Récemment, l’International Data Corporation (IDC) a publié le rapport Worldwide Quarterly Wearable Device Tracker, qui montre que les expéditions mondiales de dispositifs portables ont atteint 72,6 millions d’unités au cours du premier trimestre 2020, avec une augmentation de 29,7 % en glissement annuel."
Devises vs Dirham: les cours de change de ce vendredi 3 juillet,2020-07-03,Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du vendredi 03 juillet 2020 :
Industrie: ce qu’il faut retenir de la dernière enquête de conjoncture de BAM,2020-07-02,Voici les principaux points-clés des résultats de l’enquête mensuelle de conjoncture dans l’industrie de Bank Al-Maghrib (BAM) du mois de mai 2020 :
L’AMIC nomme son nouveau Conseil d’administration,2020-07-02,"A  l’issue  de  son Assemblée  générale  qui  s’est  tenue  mardi 30 juin,  l’Association Marocaine des Investisseurs en Capital (AMIC) a nommé un  nouveau Conseil d’Administration qui a élu, à l’unanimité, Tarik Haddi, à la présidence. Ce dernier succède donc à Adil Rzal à la tête des investisseurs en capital."
Les cours de change de ce jeudi 2 juillet,2020-07-02,Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du jeudi 02 juillet 2020 :
Change: l’euro progresse face au dollar,2020-07-01,"L’euro a progressé mercredi face au dollar, après la publication d’indicateurs américains meilleurs que prévu qui ont rassuré les marchés."
"BAM: hausse de 6,5% du crédit bancaire",2020-07-01,"Le crédit bancaire a marqué une hausse de 6,5% en mai 2020, avec un accroissement des concours au secteur non financier de 6,4%, selon Bank Al-Maghrib (BAM). Cette évolution reflète essentiellement la décélération à 1,5% de la progression des crédits accordés aux ménages et de 1,2% à 0,1% de ceux alloués aux sociétés non financières publiques, explique BAM dans une note sur ses indicateurs clés des statistiques monétaires du mois de mai 2020."
Maroc: les prix des carburants repartent à la hausse,2020-07-01,"Les prix des carburants ont connu une hausse ce mercredi 1er juillet. Contacté par Le Site info, le président de l’association nationale des patrons des stations-service Jamal Zrikom a indiqué qu’une augmentation de 38 centimes concernera le prix du gasoil tandis que le prix de l’essence grimpera de 41 centimes."
Ismail Belkhayat : comment aider les commerçants à commander plus facilement,2020-07-01,"« Nous avions besoin d’un pôle qui s’occupe du développement de l’activité E-commerce et digitale », explique Ismail Belkhayat, Administrateur directeur général de Chari.ma."
Devises vs Dirham: les cours de change de ce mercredi 1er juillet,2020-07-01,Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du mercredi 1er juillet 2020 :
Ce qu’il faut retenir du dernier rapport de l’Office des changes sur la balance des paiements,2020-06-30,Voici des points-clés du rapport d’activité de l’Office des changes sur la balance des paiements et la position extérieure globale du Maroc au titre de l’année 2019:
Eden Anfa: la nouvelle adresse du luxe au cœur de Casablanca,2020-06-30,"Le promoteur immobilier Dream Log redéfinit le luxe urbain moderne et livre une résidence de luxe tout à fait exquise, idéalement située en plein cœur du triangle d’or de Casablanca, sur le boulevard d’Anfa, baptisé « Eden Anfa »."
Situation économique: les points clés de la note du HCP,2020-06-30,Voici les points-clés de la note d’information du Haut-commissariat au plan (HCP) sur la situation économique nationale au premier trimestre 2020:
Devises vs Dirham: les cours de change de ce mardi 30 juin,2020-06-30,Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée de mardi 30 juin 2020:
Maroc: les importations effectuées dans le cadre des ALE ont stagné en 2019,2020-06-29,"Les importations du Maroc effectuées dans le cadre des accords de libre-échange (ALE) en 2019 sont quasiment stables et s’établissent à 151,7 milliards de dirhams (MMDH), selon l’Office des changes."
L’Europe consolide sa position de premier partenaire commercial du Maroc,2020-06-29,"L’Europe a consolidé sa position de premier partenaire commercial du Maroc avec une part de 65,8% des échanges commerciaux du Royaume en 2019 en baisse de 0,6 point par rapport à 2018, selon les données de l’Office des changes."
Nouvelle consécration pour Bank Of Africa,2020-06-29,Bank Of Africa a été désignée par la Banque Européenne pour la Reconstruction et le Développement (BERD) en tant que “Most Active Partner Bank in Morocco in 2019” dans le cadre de son programme d’aide aux échanges commerciaux (Trade Facilitation Programme).
Attijariwafa bank lance la version internationale d' »Attijari City »,2020-06-29,"À travers le lancement de la version internationale de son Business Game « Attijari City », Attijariwafa bank renforce sa collaboration avec ses partenaires académiques à l’échelle internationale et continentale. Cet événement a pour objectif de créer une forte dynamique constructive, fondée sur la diversité comme une réelle richesse avec la participation de 5 écoles issues de 4 pays à savoir :"
Le Maroc a enregistré un excédent commercial avec l’Afrique en 2019,2020-06-29,"L’excédent commercial du Maroc avec l’Afrique s’est intensifié de 1 milliard de dirhams (MMDH), passant de +2,7 MMDH en 2018 à +3,7MMDH en 2019, selon l’Office des changes."
Maroc: les recettes voyages ont atteint un nouveau record en 2019,2020-06-29,"Les recettes voyages ont atteint en 2019 un record de 78,8 milliards de dirhams (MMDH), après celui enregistré une année auparavant à 73 MMDH, selon l’Office des changes."
"Comment soutenir la Communication pour relancer l’Economie, selon l’UACC",2020-06-29,"Au moment où le Maroc prépare son déconfinement et où les activités économiques reprennent progressivement, l’Union des Agences Conseil en Communication apporte sa contribution à la réflexion nationale autour de la relance économique, en dressant le bilan de la crise liée au Covid-19, et en soumettant une batterie de 5 mesures de soutien à la relance du secteur et de l’économie dans son ensemble."
inwi déploie le « Pack Association Dir iddik »,2020-06-29,"Annoncé lors du dernier Dir iddik Summit, inwi déploie son « Pack Association » qui permettra, dans sa version digitalisée, d’aider les associations à s’adapter aux contraintes de la crise sanitaire."
Devises vs Dirham: les cours de change de ce lundi 29 juin,2020-06-29,Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée de lundi 29 juin 2020:
"OPPO A92, le smartphone le plus puissant en matière de divertissement débarque au Maroc",2020-06-27,"OPPO, la marque de smartphones leader au niveau mondial, vient de lancer un produit d’exception sur le marché marocain après avoir développé à jour les principales fonctions du A9 2020: il s’agit du OPPO A92, le tout dernier né de la série A de OPPO."
Les indicateurs hebdomadaires de BAM en 5 points clés,2020-06-27,Voici les cinq points clés des indicateurs hebdomadaires de Bank Al-Maghrib (BAM) pour la période allant du 18 au 24 juin 2020:
Marché des changes: le dirham se déprécie face à l’euro,2020-06-27,"Le dirham s’est déprécié de 0,14% par rapport à l’euro et s’est apprécié de 0,40% vis-à-vis du dollar, au cours de la période allant du 18 au 24 juin, indique Bank Al-Maghrib (BAM)."
Ce qu’il faut retenir du rapport d’activité 2019 de la DGI,2020-06-26,Voici quelques points-clés du rapport d’activité de la Direction générale des impôts (DGI) au titre de l’exercice 2019:
Maroc: le secteur industriel premier bénéficiaire des IDE en 2019,2020-06-26,"Le secteur industriel est le premier bénéficiaire des recettes générées par les Investissements directs étrangers (IDE) en 2019, avec un montant de 11,1 milliards de dirhams (MMDH), en hausse de 27,2% par rapport à l’année précédente, selon des données de l’Office des Changes."
DGI: les recettes issues du contrôle fiscal sur place ont explosé en 2019,2020-06-26,"Les recettes générées par les opérations de contrôle fiscal sur place, portant sur 7.481 dossiers, ont atteint 7,97 milliards de dirhams (MMDH) en 2019, soit une hausse de 82% par rapport à 2015, selon la Direction Générale des Impôts (DGI)."
DGI: les recettes spontanées progressent de 5% en 2019,2020-06-26,"Les recettes fiscales spontanées se sont établies à 148,19 milliards de dirhams (MMDH) en 2019, marquant une hausse de 5% par rapport à l’année précédente, selon la Direction Générale des Impôts (DGI)."
"MyMaroc, une nouvelle plateforme de voyage voit le jour",2020-06-26,"Au lendemain du déconfinement des plus grandes villes du pays et de la reprise de l’activité touristique et du transport aérien domestique, un nouveau-né dans le monde digital voit le jour. Il s’agit du site MyMaroc. Un guide de voyage destiné à tous ceux qui désirent découvrir le pays autrement."
